site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
se,7521,321405,37007,37007,2,1,2021.08.30 11:47,2021.09.10,2,2,1891,287
da,1253,321408,35918,35918,2,1,2021.08.30 11:55,2021.09.09,2,2,2966,519
da,6110,321410,35396,37275,2,1,2021.08.30 11:56,2021.09.02,2,2,3453,561
se,5151,286550,37381,37381,2,1,2021.08.30 11:56,2021.09.31,2,2,1130,891
se,846,5933,38713,38713,2,1,2021.08.30 11:59,2021.09.13,2,2,2758,842
da,830,274579,35903,38556,2,1,2021.08.30 12:00,2021.09.08,2,2,3881,0
da,1070,321411,37747,38188,3,1,2021.08.30 12:02,2021.09.10,2,2,3121,1029
se,3440,155462,37416,37417,2,1,2021.08.30 12:03,2021.09.13,2,2,4411,904
se,5074,321412,36803,38212,2,1,2021.08.30 12:04,2021.10.11,2,2,3915,1037
da,3932,321413,36573,36573,2,1,2021.08.30 12:07,2021.09.07,2,2,2460,0
da,3070,321413,35506,37357,2,1,2021.08.30 12:07,2021.09.09,2,2,3542,0
da,2645,321413,36550,38646,2,1,2021.08.30 12:08,2021.09.13,2,2,3428,0
da,2582,321413,36952,37267,2,1,2021.08.30 12:08,2021.09.15,2,2,2146,0
de,5713,321414,38419,38419,3,1,2021.08.30 12:11,2021.09.02,2,2,2737,0
da,1200,321415,36195,36195,3,1,2021.08.30 12:12,2021.09.16,2,2,3297,903
da,301,9350,36117,38569,5,1,2021.08.30 12:12,2021.09.11,2,2,822,561
se,5062,321416,36626,36651,2,1,2021.08.30 12:12,2021.09.10,2,2,1210,1086
no,6729,321417,37555,38128,2,1,2021.08.30 12:14,2021.09.01,4,4,2345,0
da,1191,244633,38353,38628,2,1,2021.08.30 12:14,2021.09.03,2,2,3993,1029
no,4750,321418,37331,38227,3,1,2021.08.30 12:16,2021.09.15,2,2,3541,1030
se,6566,321420,35631,38165,3,1,2021.08.30 12:16,2021.09.18,4,4,3829,891
da,648,228145,37391,38679,2,1,2021.08.30 12:16,2021.09.31,2,2,1012,561
se,8241,108140,37507,37507,3,1,2021.08.30 12:20,2021.09.19,2,2,932,0
no,3874,223089,36717,36717,2,1,2021.08.30 12:20,2021.09.02,2,2,4652,907
se,6747,218280,35339,38157,3,1,2021.08.30 12:21,2021.09.30,3,3,3131,1086
se,610,265151,38046,38170,3,1,2021.08.30 12:30,2021.09.12,2,2,2755,891
se,3322,274426,36179,38248,2,1,2021.08.30 12:30,2021.09.07,4,4,1371,625
da,6350,321423,38605,38768,4,1,2021.08.30 12:30,2021.09.02,2,2,1005,519
da,1222,131608,33874,35927,3,1,2021.08.30 12:31,2021.09.05,2,2,999,902
se,4560,248589,37902,38665,2,2,2021.08.30 12:31,2021.09.20,2,2,1868,625
da,6350,318830,38605,38768,2,1,2021.08.30 12:32,2021.09.02,2,2,3806,519
no,7672,321424,37774,37774,2,1,2021.08.30 12:34,2021.09.31,2,2,1599,1031
de,3784,321425,35156,35156,3,1,2021.08.30 12:35,2021.09.16,2,2,4156,1359
se,4378,321426,38075,38247,2,1,2021.08.30 12:37,2021.09.26,2,2,3584,0
se,5954,23318,37190,37614,2,1,2021.08.30 12:38,2021.09.08,2,2,575,0
da,648,131300,37391,38679,2,1,2021.08.30 12:38,2021.09.09,2,2,2723,0
de,5870,244498,37165,37165,2,1,2021.08.30 12:41,2021.09.15,2,2,4067,909
da,6511,269527,35645,36849,4,1,2021.08.30 12:41,2021.09.23,2,2,1552,519
da,3895,55352,34054,34054,2,1,2021.08.30 12:42,2021.10.19,2,2,4236,561
se,1070,321428,37747,38188,2,1,2021.08.30 12:45,2021.09.05,2,2,1030,904
de,2793,321431,33889,38597,2,1,2021.08.30 12:46,2021.10.10,2,2,1395,1281
se,3636,168298,38720,38720,2,1,2021.08.30 12:46,2021.09.22,2,2,4231,904
da,1835,269663,35680,35680,4,1,2021.08.30 12:49,2021.09.02,2,2,2291,0
se,1232,321432,38667,38667,3,1,2021.08.30 12:50,2021.09.16,3,3,941,0
da,893,304586,36172,38080,3,1,2021.08.30 12:51,2021.09.25,2,2,2998,0
da,4148,52324,35297,38761,2,2,2021.08.30 12:51,2021.09.04,2,2,2700,1099
de,1374,319553,36259,36259,4,1,2021.08.30 12:56,2021.09.20,2,2,2454,1281
da,3390,321269,37058,38743,2,2,2021.08.30 12:58,2021.09.10,2,2,1187,519
da,2771,321434,38611,38617,3,1,2021.08.30 13:03,2021.09.12,4,4,888,519
da,1377,321435,36205,37300,4,1,2021.08.30 13:04,2021.09.23,2,2,3661,58
se,5747,272103,35808,35808,3,1,2021.08.30 13:06,2021.09.17,3,3,4622,625
se,7511,321436,34287,37304,2,1,2021.08.30 13:08,2021.09.10,2,2,791,625
no,3874,285513,36717,36717,3,1,2021.08.30 13:10,2021.09.23,3,3,3576,1185
da,5602,321437,38537,38552,4,1,2021.08.30 13:11,2021.09.02,3,2,649,672
da,4148,321301,35297,38761,2,2,2021.08.30 13:12,2021.09.04,2,2,2008,0
da,1045,307333,36280,36280,1,1,2021.08.30 13:12,2021.09.11,2,2,3005,519
da,916,212832,35599,35599,3,1,2021.08.30 13:14,2021.09.02,2,2,3587,561
da,2334,13013,36596,36596,2,1,2021.08.30 13:14,2021.09.25,2,2,3289,903
da,4420,320988,37195,37198,2,2,2021.08.30 13:15,2021.09.16,2,2,1158,519
de,5713,321439,38419,38419,2,1,2021.08.30 13:15,2021.09.22,1,1,4366,436
de,3148,287375,35895,35895,2,1,2021.08.30 13:16,2021.10.23,4,4,4259,1033
de,5713,321440,38419,38419,4,1,2021.08.30 13:16,2021.09.16,2,2,2768,626
no,3968,217279,36620,36620,2,1,2021.08.30 13:16,2021.09.16,2,2,4921,1002
se,2758,277023,36869,36869,2,1,2021.08.30 13:17,2021.09.23,2,2,2965,1037
se,1394,31896,38696,38696,2,1,2021.08.30 13:18,2021.09.16,2,2,4708,1086
da,505,321441,36029,36609,2,1,2021.08.30 13:18,2021.09.07,4,4,2259,672
se,7520,321442,38613,38613,2,1,2021.08.30 13:18,2021.09.13,3,2,3668,1037
da,2571,321443,36636,38634,2,1,2021.08.30 13:18,2021.09.17,2,2,2664,1029
da,5111,192743,36320,36320,3,2,2021.08.30 13:22,2021.09.02,4,4,684,519
da,645,321444,37390,37390,2,1,2021.08.30 13:24,2021.09.26,2,2,3734,519
se,4893,40433,38692,38692,3,1,2021.08.30 13:24,2021.09.15,2,2,2261,287
da,5370,320759,36363,36363,2,2,2021.08.30 13:25,2021.10.19,2,2,2995,519
se,6587,321445,37380,37380,2,1,2021.08.30 13:26,2021.09.09,2,2,3576,0
se,846,321446,38713,38713,2,1,2021.08.30 13:26,2021.09.15,2,2,4678,0
da,893,321447,36172,38080,1,1,2021.08.30 13:26,2021.09.12,2,2,1927,519
se,1457,309697,35635,35635,2,4,2021.08.30 13:26,2021.09.29,4,4,2527,1037
da,7516,258359,35263,37987,4,1,2021.08.30 13:31,2021.09.15,2,2,3607,319
da,3649,207812,33863,38124,5,1,2021.08.30 13:33,2021.10.11,2,2,1343,0
se,3636,270578,38720,38720,3,3,2021.08.30 13:34,2021.09.02,2,2,4281,720
da,1191,321448,38353,38628,2,1,2021.08.30 13:36,2021.09.02,2,2,1415,1099
de,3353,321449,35399,35399,3,1,2021.08.30 13:40,2021.09.16,2,2,2081,1258
da,7516,321324,35263,37987,2,1,2021.08.30 13:40,2021.09.20,2,2,1744,561
da,884,14807,35385,38134,3,1,2021.08.30 13:40,2021.09.17,2,2,1379,672
da,3649,231948,33863,38124,2,2,2021.08.30 13:41,2021.10.28,2,2,2967,47
da,4854,321452,38480,38480,2,1,2021.08.30 13:45,2021.09.01,2,2,3258,519
da,3877,41322,37068,38119,2,2,2021.08.30 13:49,2021.09.11,4,4,3930,0
da,1109,321453,35798,36522,1,1,2021.08.30 13:53,2021.09.21,2,2,1023,1100
de,1742,321454,36480,37877,2,1,2021.08.30 13:54,2021.09.30,2,2,4568,626
se,7549,138802,37021,37021,2,1,2021.08.30 13:55,2021.09.03,2,2,1116,891
da,7520,316837,38613,38613,2,2,2021.08.30 13:58,2021.09.16,2,2,2051,561
da,1374,3144,37641,37767,3,1,2021.08.30 14:00,2021.09.19,2,2,3154,326
da,428,321455,35737,38742,4,1,2021.08.30 14:02,2021.09.01,2,2,2948,519
se,7486,321456,37008,37008,3,1,2021.08.30 14:03,2021.09.08,2,2,2266,0
da,3514,52053,34091,34091,2,1,2021.08.30 14:03,2021.11.25,4,4,4172,519
se,4050,4797,36878,36878,2,1,2021.08.30 14:05,2021.09.07,2,2,2630,1037
da,5534,215199,35665,35665,2,1,2021.08.30 14:06,2021.09.17,2,2,1805,561
da,3840,321459,35770,36052,3,1,2021.08.30 14:07,2021.09.01,2,2,2051,519
da,492,321113,37638,37795,5,3,2021.08.30 14:08,2021.09.09,5,5,4071,519
de,505,191255,36029,36609,2,1,2021.08.30 14:09,2021.09.09,2,2,1000,626
de,7890,321460,36416,36428,2,1,2021.08.30 14:11,2021.09.01,3,3,718,1034
da,357,58740,38736,38736,2,1,2021.08.30 14:15,2021.09.02,2,2,1962,902
da,2914,225473,38016,38044,3,1,2021.08.30 14:15,2021.09.03,2,2,3009,561
da,6511,321462,35645,36849,2,1,2021.08.30 14:16,2021.09.20,2,2,1376,519
da,1109,140581,35798,36522,3,1,2021.08.30 14:17,2021.09.30,2,2,738,902
de,505,191255,36029,36609,2,1,2021.08.30 14:21,2021.09.07,2,2,1956,626
da,1374,248883,36259,36259,2,1,2021.08.30 14:24,2021.12.01,4,4,2884,0
da,1215,64953,36307,36307,3,1,2021.08.30 14:27,2021.09.27,2,2,2261,519
se,1303,239672,37382,37382,2,1,2021.08.30 14:29,2021.09.31,4,4,3749,625
da,3821,90174,36675,38018,2,1,2021.08.30 14:30,2021.09.01,2,2,1702,0
no,6483,321468,37859,38519,2,1,2021.08.30 14:34,2021.09.18,2,2,844,498
da,3615,321469,33875,38033,2,1,2021.08.30 14:38,2021.09.09,2,2,2526,519
da,6761,182752,35335,38481,2,1,2021.08.30 14:39,2021.09.30,2,2,1891,519
de,2013,321470,35936,35936,3,2,2021.08.30 14:41,2021.09.01,2,2,4527,626
se,4893,321471,35783,38422,3,1,2021.08.30 14:42,2021.09.26,2,2,1011,625
da,884,29364,35385,38134,1,1,2021.08.30 14:42,2021.09.10,2,2,2343,0
se,5747,321472,35808,35808,2,1,2021.08.30 14:43,2021.09.24,4,4,3474,0
da,2125,277027,36765,37033,2,1,2021.08.30 14:44,2021.10.18,2,2,4733,0
se,610,321473,38046,38170,3,1,2021.08.30 14:45,2021.09.01,2,2,2044,287
da,5215,25276,37945,37945,2,1,2021.08.30 14:45,2021.09.17,2,2,1360,902
da,5215,321474,37945,37945,3,1,2021.08.30 14:45,2021.09.01,4,4,3569,1099
da,1191,321475,38353,38628,2,1,2021.08.30 14:46,2021.09.02,2,2,1012,0
de,7175,314488,36502,36502,3,2,2021.08.30 14:46,2021.09.18,2,2,1013,1034
da,1232,321476,38667,38667,2,1,2021.08.30 14:47,2021.09.05,2,2,650,0
da,3078,251075,35842,38392,5,1,2021.08.30 14:49,2021.10.05,2,2,4323,1029
da,3590,321384,35115,37711,3,1,2021.08.30 14:50,2021.09.13,4,4,2979,561
se,3951,321477,37913,37913,3,1,2021.08.30 14:51,2021.09.02,2,2,3749,906
da,1191,321478,38353,38628,2,1,2021.08.30 14:53,2021.09.02,2,2,2926,519
se,5717,298273,38417,38417,2,1,2021.08.30 14:53,2021.09.04,4,4,920,1037
da,4221,91163,36605,36605,2,1,2021.08.30 14:53,2021.10.19,2,2,590,561
no,3861,321204,36054,36054,6,2,2021.08.30 14:54,2021.09.01,2,2,2307,1030
se,3440,216840,37416,37417,2,1,2021.08.30 14:56,2021.09.03,3,2,2975,625
da,357,320731,38736,38736,2,2,2021.08.30 14:56,2021.09.02,2,2,646,519
da,3854,321479,36279,38684,2,1,2021.08.30 14:57,2021.09.19,4,4,966,1100
da,301,316391,36117,38569,2,4,2021.08.30 14:57,2021.09.30,9,7,4194,761
da,1187,321481,37951,37954,2,1,2021.08.30 14:59,2021.09.04,2,2,3890,519
se,3961,172777,36787,38257,2,1,2021.08.30 15:02,2021.09.09,2,2,3887,904
da,2673,229757,37984,38489,2,1,2021.08.30 15:04,2021.10.11,3,3,2824,87
da,3485,321051,37516,37516,5,2,2021.08.30 15:07,2021.09.11,2,2,3943,519
da,505,41505,36029,36609,2,1,2021.08.30 15:10,2021.11.08,2,2,3871,1029
da,5437,279518,38349,38655,2,2,2021.08.30 15:14,2021.09.20,2,2,4769,519
de,6055,321484,37370,37370,2,1,2021.08.30 15:15,2021.09.09,2,2,4641,1034
da,3061,321465,36798,37362,2,3,2021.08.30 15:15,2021.09.05,1,1,4007,519
no,7763,321485,35868,35868,2,1,2021.08.30 15:17,2021.09.19,2,2,3532,498
no,7646,321485,35291,35291,2,1,2021.08.30 15:17,2021.09.23,2,2,1543,498
se,8006,281510,38467,38467,2,1,2021.08.30 15:21,2021.09.03,4,4,1435,625
no,2921,321486,36151,36151,3,1,2021.08.30 15:23,2021.09.09,2,2,4913,492
de,2150,321188,38430,38430,4,1,2021.08.30 15:37,2021.09.11,2,2,870,436
se,3636,224535,36169,38550,2,3,2021.08.30 15:39,2022.03.07,2,2,4677,891
da,5438,85436,36619,37322,2,1,2021.08.30 15:42,2021.09.18,2,2,1485,0
se,846,321497,38713,38713,3,1,2021.08.30 15:43,2021.09.12,2,2,2545,1037
de,3776,321498,37430,37430,2,1,2021.08.30 15:43,2021.09.27,2,2,1845,436
da,1505,321499,36282,37780,2,1,2021.08.30 15:43,2021.09.06,6,4,769,1029
da,4338,255183,35684,35684,5,1,2021.08.30 15:43,2021.09.16,2,2,2092,1029
da,6511,6227,35645,36849,2,1,2021.08.30 15:44,2021.10.11,2,2,2362,0
da,3730,272223,35968,35986,3,4,2021.08.30 15:45,2021.09.31,2,2,1180,0
no,4243,321501,35654,38396,2,1,2021.08.30 15:45,2021.09.01,2,2,1002,1031
da,5803,255183,35677,35677,2,1,2021.08.30 15:46,2021.09.21,2,2,574,1029
de,634,321504,34336,34336,3,1,2021.08.30 15:48,2021.09.08,1,1,1914,626
no,6101,306337,36035,36035,2,2,2021.08.30 15:48,2021.09.03,2,2,3558,1185
se,3951,321505,37913,37913,3,1,2021.08.30 15:51,2021.09.01,2,2,3230,906
da,4455,321430,38295,38295,3,2,2021.08.30 15:53,2021.09.03,2,2,724,0
de,4215,321506,36326,36326,2,1,2021.08.30 15:55,2021.09.17,2,2,4503,1277
da,1031,272695,36173,38099,2,1,2021.08.30 15:57,2021.09.30,4,4,3298,0
se,3472,273412,37805,38438,2,1,2021.08.30 15:58,2021.09.10,4,4,2153,1037
da,1191,321507,38353,38628,2,1,2021.08.30 16:01,2021.09.02,3,2,1519,0
da,645,219651,37390,37390,2,1,2021.08.30 16:01,2021.09.04,2,2,2669,519
de,3021,321508,35081,35081,4,1,2021.08.30 16:02,2021.09.05,2,2,4746,1034
se,5588,260707,38635,38635,2,1,2021.08.30 16:03,2021.09.06,4,4,3033,0
se,3892,263276,37074,38265,3,1,2021.08.30 16:07,2021.09.03,4,4,3356,0
da,1505,321509,36282,37780,2,1,2021.08.30 16:07,2021.09.04,6,6,704,519
da,648,321510,37391,38679,2,1,2021.08.30 16:08,2021.09.16,2,2,1692,0
de,4728,321398,38762,38762,6,2,2021.08.30 16:09,2021.09.29,1,1,952,626
se,4750,321511,37331,38227,2,1,2021.08.30 16:09,2021.09.02,2,2,2787,1037
se,1662,141970,33919,37587,2,1,2021.08.30 16:10,2021.09.15,2,2,3538,0
de,4728,321398,38762,38762,4,2,2021.08.30 16:10,2021.09.04,1,1,2026,1259
da,554,321513,35462,35462,3,1,2021.08.30 16:18,2021.09.02,2,2,2785,0
se,3440,237613,37416,37417,2,1,2021.08.30 16:20,2021.09.11,2,2,1633,625
se,8006,321514,38714,38714,2,1,2021.08.30 16:21,2021.09.09,2,2,4041,1086
da,1377,307311,36205,37300,2,3,2021.08.30 16:22,2021.09.03,3,2,4001,0
da,1191,213737,38353,38628,2,1,2021.08.30 16:27,2021.09.01,2,2,4868,561
da,314,273221,38612,38612,3,1,2021.08.30 16:29,2021.09.24,2,2,1397,902
da,5807,241137,35173,35282,2,1,2021.08.30 16:29,2021.10.04,2,2,2292,903
da,301,58103,35386,38570,2,1,2021.08.30 16:32,2021.10.25,4,4,3692,1029
da,301,6778,36117,38569,2,1,2021.08.30 16:34,2021.09.05,2,2,1089,903
da,7690,171832,35070,35340,3,3,2021.08.30 16:36,2021.09.31,3,2,1354,519
da,6323,36584,35416,35416,2,1,2021.08.30 16:37,2021.09.17,2,2,2484,1100
da,1191,321517,38353,38628,2,1,2021.08.30 16:37,2021.09.02,3,2,2316,1313
se,2773,263196,36249,38235,2,2,2021.08.30 16:37,2021.09.09,2,2,605,625
se,7427,279581,36657,36657,2,1,2021.08.30 16:37,2021.09.24,4,4,885,625
da,314,273987,37043,37043,1,1,2021.08.30 16:39,2021.09.28,2,2,2652,1029
da,301,271772,35386,38570,3,1,2021.08.30 16:39,2021.10.04,2,2,4044,0
da,6363,171832,36322,36322,3,2,2021.08.30 16:39,2021.09.03,3,3,1204,0
de,7732,321519,35976,35977,3,1,2021.08.30 16:40,2021.09.25,4,4,1869,1034
de,509,321520,38322,38322,3,1,2021.08.30 16:42,2021.11.02,2,2,3825,1359
da,2995,233585,35558,37354,2,1,2021.08.30 16:42,2021.09.30,2,2,1084,1029
da,966,321521,38061,38431,2,1,2021.08.30 16:43,2021.09.23,4,4,1771,0
se,4599,245674,37010,37010,2,4,2021.08.30 16:43,2021.09.26,4,4,1184,307
da,314,90569,38612,38612,3,1,2021.08.30 16:44,2021.09.12,2,2,4287,1029
da,3802,321491,36276,37565,2,3,2021.08.30 16:50,2021.09.26,2,2,1750,903
da,1377,204792,36205,37300,2,1,2021.08.30 16:50,2021.09.11,2,2,1630,561
no,3283,321523,35456,35676,3,1,2021.08.30 16:50,2021.09.09,2,2,3973,1030
de,658,321524,38027,38027,2,1,2021.08.30 16:51,2021.10.03,7,7,4994,1033
da,4814,320769,37101,37101,3,2,2021.08.30 16:54,2021.09.08,2,2,1291,519
no,8506,321525,38062,38062,2,1,2021.08.30 16:57,2021.09.03,2,2,4721,1122
de,8191,321461,37979,37979,5,2,2021.08.30 17:00,2021.09.16,4,4,4629,0
se,846,321526,38713,38713,2,1,2021.08.30 17:02,2021.09.06,2,2,4071,1037
da,1191,202425,38353,38628,2,1,2021.08.30 17:03,2021.09.20,2,2,4175,561
da,3619,321413,36208,36208,2,2,2021.08.30 17:03,2021.09.05,2,2,2060,0
da,314,198832,38612,38612,3,3,2021.08.30 17:05,2021.09.10,4,4,1696,901
de,1262,307527,36770,36770,2,1,2021.08.30 17:08,2021.09.27,2,2,1056,626
da,3712,36612,36520,37051,2,1,2021.08.30 17:08,2021.09.29,2,2,2597,561
da,1374,321527,36259,36259,2,1,2021.08.30 17:12,2021.09.24,2,2,4872,1331
de,2793,321528,33889,38597,2,1,2021.08.30 17:13,2021.09.16,2,2,2591,1258
da,2681,321530,36245,36245,3,1,2021.08.30 17:15,2021.09.05,4,4,3275,519
se,4893,321531,35783,38422,3,1,2021.08.30 17:18,2021.09.12,2,2,1793,625
da,884,321532,35385,38134,2,1,2021.08.30 17:24,2021.09.27,2,2,3080,519
da,4637,321533,35796,38457,2,1,2021.08.30 17:25,2021.09.04,2,2,4494,0
da,3804,19109,36813,37296,3,1,2021.08.30 17:26,2021.09.23,6,6,1742,672
da,5807,321534,35173,35282,2,1,2021.08.30 17:27,2021.09.17,3,3,1299,1103
da,1394,133242,36816,36816,2,1,2021.08.30 17:27,2021.09.09,4,4,1288,561
se,5880,321535,35648,38195,2,1,2021.08.30 17:29,2021.09.26,2,2,3154,0
da,893,36818,36172,38080,2,1,2021.08.30 17:29,2021.09.11,2,2,4319,902
da,5588,321536,38635,38635,4,1,2021.08.30 17:30,2021.09.17,2,2,842,561
se,6828,321537,35626,35885,2,1,2021.08.30 17:32,2021.09.31,2,2,4579,1037
da,893,303153,36172,38080,2,1,2021.08.30 17:34,2021.09.03,4,4,4798,761
da,3802,7815,36276,37565,2,1,2021.08.30 17:42,2021.10.12,2,2,3234,1313
da,7520,321538,38613,38613,2,1,2021.08.30 17:42,2021.09.04,2,2,787,519
da,509,321539,37983,37983,3,1,2021.08.30 17:44,2021.09.22,2,2,4488,519
da,830,314614,35903,38556,2,2,2021.08.30 17:45,2021.09.25,3,2,2481,0
se,505,42993,38721,38721,2,1,2021.08.30 17:45,2021.09.15,2,2,4312,0
se,4599,276116,37010,37010,2,1,2021.08.30 17:45,2021.09.27,2,2,4060,1037
de,3116,288273,36658,36658,2,1,2021.08.30 17:46,2021.09.08,3,3,554,1033
da,2681,321540,36245,36245,2,1,2021.08.30 17:51,2021.09.25,2,2,2340,561
se,5807,22489,35171,35281,2,1,2021.08.30 17:53,2021.09.16,2,2,4426,0
da,1505,321540,36282,37780,3,1,2021.08.30 17:53,2021.09.27,2,2,4487,561
da,1665,42481,37737,37737,2,1,2021.08.30 17:54,2021.09.16,4,4,3389,902
de,7690,321541,35070,35340,2,1,2021.08.30 17:55,2021.09.22,5,5,1482,0
da,4007,209383,28736,37483,2,1,2021.08.30 17:58,2021.09.22,2,2,944,903
da,3802,172889,36276,37565,2,1,2021.08.30 17:58,2021.09.08,2,2,4950,561
se,6736,33929,30595,34996,3,1,2021.08.30 17:59,2021.09.23,2,2,1618,904
da,303,271471,37387,37387,2,1,2021.08.30 18:00,2021.09.14,4,4,2774,1100
da,2914,148145,38016,38044,3,1,2021.08.30 18:01,2021.09.03,2,2,1158,519
da,2771,167896,35420,38614,2,1,2021.08.30 18:01,2021.09.18,2,2,2172,1109
se,4016,23126,37418,37418,2,1,2021.08.30 18:06,2021.09.21,2,2,2496,1114
no,7672,321543,37774,37774,2,1,2021.08.30 18:10,2021.09.03,2,2,3129,1030
da,634,321040,34334,34334,3,1,2021.08.30 18:11,2021.10.07,7,7,4352,0
da,7511,155113,34287,37304,2,1,2021.08.30 18:14,2021.09.04,3,2,626,0
da,301,26029,36117,38569,2,1,2021.08.30 18:16,2021.09.01,4,4,3734,519
se,654,321545,36297,36297,2,1,2021.08.30 18:17,2021.09.26,2,2,3437,891
da,1505,321546,36282,37780,2,1,2021.08.30 18:19,2021.10.14,2,2,3369,0
se,5954,321547,37190,37614,2,1,2021.08.30 18:22,2021.09.15,2,2,3546,625
de,4124,319576,37063,37063,2,4,2021.08.30 18:27,2021.09.04,2,2,2438,1033
da,648,321548,37391,38679,2,1,2021.08.30 18:29,2021.09.06,2,2,4528,561
se,5151,303728,37381,37381,2,1,2021.08.30 18:29,2021.09.31,2,2,1507,1037
da,5588,176762,38635,38635,3,1,2021.08.30 18:31,2021.09.17,2,2,2654,903
da,3854,321549,36279,38684,2,1,2021.08.30 18:38,2021.09.05,2,2,974,519
da,6043,215685,33818,37624,3,1,2021.08.30 18:39,2021.09.13,4,4,4838,0
se,846,321550,38713,38713,2,1,2021.08.30 18:45,2021.09.13,5,2,1170,891
da,7730,321551,36083,37937,2,1,2021.08.30 18:45,2021.09.01,2,2,2397,561
da,1191,214290,38353,38628,2,1,2021.08.30 18:46,2021.09.02,2,2,4998,116
se,2463,317209,36458,37717,2,1,2021.08.30 18:48,2021.09.05,2,2,2882,0
da,2995,321552,35558,37354,2,1,2021.08.30 18:48,2021.09.06,2,2,1624,561
da,884,273316,35385,38134,3,1,2021.08.30 18:52,2021.09.17,4,4,1371,561
se,2125,321553,36678,37032,2,1,2021.08.30 18:56,2021.09.10,2,2,3612,0
da,1045,321554,36280,36280,2,1,2021.08.30 18:58,2021.09.20,4,4,3153,901
da,4275,296304,38647,38647,3,1,2021.08.30 19:00,2021.09.04,2,2,3259,0
de,8036,321555,38360,38361,3,1,2021.08.30 19:01,2021.09.02,3,2,2888,0
da,645,144270,37390,37390,2,1,2021.08.30 19:01,2021.09.04,3,3,2928,561
se,1293,314846,37026,38199,2,1,2021.08.30 19:05,2021.09.03,2,2,3670,1037
da,1374,187291,36259,36259,2,1,2021.08.30 19:08,2021.12.10,3,2,2661,1029
se,3472,321557,37805,38438,2,1,2021.08.30 19:16,2021.09.16,2,2,4465,625
da,1505,321549,36282,37780,2,1,2021.08.30 19:17,2021.09.07,2,2,4590,519
da,830,321559,35903,38556,3,1,2021.08.30 19:21,2021.10.19,2,2,2212,0
da,3894,51857,34064,38404,2,1,2021.08.30 19:25,2021.09.17,2,2,2505,672
da,3809,139722,37762,37833,2,1,2021.08.30 19:26,2021.09.06,2,2,1023,672
da,1377,321561,36205,37300,2,1,2021.08.30 19:36,2021.09.24,2,2,4359,902
de,6350,321562,38605,38768,5,1,2021.08.30 19:36,2021.09.15,2,2,2020,0
no,1577,149270,37349,37349,2,1,2021.08.30 19:36,2021.09.03,2,2,3319,1031
de,7776,321563,38769,38769,3,1,2021.08.30 19:36,2021.09.07,2,2,1819,436
de,509,321564,37983,37983,3,1,2021.08.30 19:39,2021.09.27,2,2,4826,1033
da,311,321549,36115,36115,2,1,2021.08.30 19:42,2021.09.09,2,2,1459,519
de,5870,321565,37165,37165,7,1,2021.08.30 19:43,2021.09.08,3,2,1979,436
da,595,20977,36137,37804,2,1,2021.08.30 19:45,2021.09.09,2,2,4219,0
da,1109,4925,35798,36522,1,1,2021.08.30 19:46,2021.09.05,2,2,2252,47
da,1031,230103,36173,38099,3,1,2021.08.30 19:47,2021.09.13,2,2,3862,0
da,1322,321566,37383,38202,2,1,2021.08.30 19:47,2021.09.16,2,2,736,519
se,4113,259214,36489,36489,3,1,2021.08.30 19:58,2021.09.21,2,2,3115,1086
no,1617,321568,38559,38559,2,1,2021.08.30 19:58,2021.09.05,2,2,4709,498
no,1627,321570,35879,35879,2,1,2021.08.30 20:00,2021.09.07,3,3,2841,0
se,615,321572,36574,38174,2,1,2021.08.30 20:01,2021.09.09,2,2,1632,625
se,3950,321573,35788,38270,3,1,2021.08.30 20:01,2021.09.17,2,2,584,625
no,3854,321570,36279,38684,2,1,2021.08.30 20:03,2021.09.09,3,3,1360,0
da,5582,321574,38708,38756,2,1,2021.08.30 20:03,2021.09.02,2,2,2255,519
da,4535,321575,37986,38238,2,1,2021.08.30 20:05,2021.09.01,2,2,2326,116
se,4050,270578,36878,36878,2,1,2021.08.30 20:05,2021.09.05,2,2,4803,0
da,1191,321576,38353,38628,2,1,2021.08.30 20:05,2021.09.02,2,2,3117,0
da,3372,51939,37157,38455,2,1,2021.08.30 20:06,2021.10.01,7,7,2379,902
da,6941,175266,36103,36103,3,1,2021.08.30 20:07,2021.09.09,2,2,797,761
da,1930,321580,35151,38485,2,1,2021.08.30 20:09,2021.09.20,2,2,1683,519
da,7762,321581,38297,38297,2,1,2021.08.30 20:10,2021.12.03,2,2,2367,903
de,3776,321582,37430,37430,2,1,2021.08.30 20:11,2021.09.27,2,2,3284,1033
se,6828,10266,35626,35885,2,1,2021.08.30 20:12,2021.09.05,2,2,4579,625
se,3279,176127,37023,38244,2,1,2021.08.30 20:18,2021.09.10,2,2,2545,904
da,1688,321583,36327,36327,2,1,2021.08.30 20:19,2021.09.22,2,2,4676,0
se,4630,321584,36730,36730,2,1,2021.08.30 20:20,2021.09.08,2,2,4846,1037
da,6511,175871,35645,36849,2,1,2021.08.30 20:20,2021.09.17,4,4,2648,519
da,1388,321586,36278,36278,4,1,2021.08.30 20:33,2021.09.15,6,6,2928,1100
da,7730,321587,37606,37935,2,1,2021.08.30 20:37,2021.09.03,2,2,3911,519
no,3283,275282,35456,35676,2,1,2021.08.30 20:39,2021.09.20,4,4,1594,915
